1676008616.9660801888,0,0,0,-1,0.5,1,0,0,0,0,0,2.364174926596610767e-308,0.46301221847534179688,-0.38508751362221149694,-0.7793703593169319932,0.0068019999999999998866,2.2712020358861551017e-07,0,
1676008616.9848201275,0,0,0,-1,0.5,1,0,0,0,0,0,2.364174926596610767e-308,0.46301221847534179688,-0.38508751362221149694,-0.7793703593169319932,0.00042299999999999998192,2.2712020358861551017e-07,0,
1676008617.0100426674,0,0,0,-1,0.5,1,0,0,0,0,0,2.364174926596610767e-308,0.46301221847534179688,-0.38508751362221149694,-0.7793703593169319932,0.00059400000000000001844,2.2712020358861551017e-07,0,
1676008617.0363667011,0,0,0,-1,0.5,1,0,0,0,0,0,2.364174926596610767e-308,0.46301221847534179688,-0.38508751362221149694,-0.7793703593169319932,0.0016459999999999998938,2.2712020358861551017e-07,0,
1676008617.0610933304,0,0,0,-1,0.5,1,0,0,0,0,0,2.364174926596610767e-308,0.46301221847534179688,-0.38508751362221149694,-0.7793703593169319932,0.0015180000000000000351,2.2712020358861551017e-07,0,
1676008617.0860152245,0,0,0,-1,0.5,1,0,0,0,0,0,2.364174926596610767e-308,0.46301221847534179688,-0.38508751362221149694,-0.7793703593169319932,0.0015989999999999999439,2.2712020358861551017e-07,0,
1676008617.1109130383,0,0,0,-1,0.5,1,0,0,0,0,0,2.364174926596610767e-308,0.46301221847534179688,-0.38508751362221149694,-0.7793703593169319932,0.001466999999999999988,2.2712020358861551017e-07,0,
1676008617.1362121105,0,0,0,-1,0.5,1,0,0,0,0,0,2.364174926596610767e-308,0.46301221847534179688,-0.38508751362221149694,-0.7793703593169319932,0.0015720000000000000466,2.2712020358861551017e-07,0,
1676008617.1609835625,0,0,0,-1,0.5,1,0,0,0,0,0,2.364174926596610767e-308,0.46301221847534179688,-0.38508751362221149694,-0.7793703593169319932,0.0015239999999999999641,2.2712020358861551017e-07,0,
1676008617.1860466003,0,0,0,-1,0.5,1,0,0,0,0,0,2.364174926596610767e-308,0.46301221847534179688,-0.38508751362221149694,-0.7793703593169319932,0.0015809999999999999401,2.2712020358861551017e-07,0,
1676008617.2109482288,0,0,0,-1,0.5,1,0,0,0,0,0,2.364174926596610767e-308,0.46301221847534179688,-0.38508751362221149694,-0.7793703593169319932,0.0014189999999999999055,2.2712020358861551017e-07,0,
1676008617.2434732914,-0.85741631972490717217,-0.029136281319500651615,1.0916157343735195528,-1,0.5,1,-0.037527996603914370866,-0.047281270757577528729,0.094033040289454028482,0.033978341790548732826,0.02878461206109132059,0.031096386944268177704,0.18029533326625823975,-0.40580430335657452501,-0.093437379315461560614,0.0089650000000000007461,9.4726714322534988355e-07,0,
1676008617.2819144726,-0.8582159565028987247,-0.029297164482289056453,1.0926777868453196874,-1,0.5,1,-0.23989103339746575827,-0.048264948836521451292,0.31861574154004035364,0.03205363692230360495,0.013307584676490881448,0.028424065436113917643,0.14445936679840087891,-0.38860256643477592009,0.032076546527328678171,0.022474000000000000921,2.3855078493117964911e-07,0,
1676008617.2923910618,-0.86737989574010121441,-0.030710208473244963306,1.1071124697234269174,-1,0.5,1,-0.13794473826171937958,-0.088372416819103988272,0.28923529523066093816,0.034904256269681216418,0.016939259378783943361,0.025869725734298715247,0.14131602644920349121,-0.41171118764364261766,-0.01993274918350240385,0.0080370000000000007406,8.6777313401675826299e-07,0,
1676008617.3156085014,-0.86949607650333493591,-0.030835305000191517294,1.1102782205004320115,-1,0.5,1,-0.13561472839270782842,-0.021210383168615565275,0.27302827221489245346,0.033055656950115856751,0.017653023919644891815,0.025524099264878273574,0.14935266971588134766,-0.37718852645824679781,-0.020519100676672983458,0.006257999999999999674,5.1645838472502703098e-07,0,
1676008617.3519172668,-0.87278655474926514213,-0.031438590345878300591,1.1153078023952194275,-1,0.5,1,-0.1817823399989371147,-0.057708220190905851199,0.38003095629202121586,0.030531932985198823038,0.0022459324734624645098,0.026715489981800656649,0.12767812609672546387,-0.3852474894172852049,0.015641536221120518751,0.017371999999999998554,8.392551258395997138e-07,0,
1676008617.365322113,-0.87733073623259982821,-0.031903640820197198824,1.1222726201035884142,-1,0.5,1,-0.12711143996322338268,0.034498280587495072647,0.082667104701150684321,0.033671610456969459924,0.032710266510605386092,0.02735565533081172479,0.18203596770763397217,-0.36104409659389263831,-0.031361937262043497465,0.0059560000000000003564,2.8753857028718243782e-07,0,
1676008617.3901228905,-0.87998609570514185751,-0.032139952896931715809,1.1262641841457809999,-1,0.5,1,-0.20253649243670013291,0.0072860778825456495866,0.34432819497531852448,0.030650322272661088829,0.019615695960340410325,0.026569859592677248783,0.13630948960781097412,-0.35400874325106351792,0.022741346304734341016,0.0057029999999999997362,8.029527327479968335e-07,0,
1676008617.4146418571,-0.88392671145890744366,-0.032697555503044636871,1.1328854044094873732,-1,0.5,1,-0.063735123045483010884,0.0040739971523297280331,0.28460948704422950328,0.031772698538892668596,0.022473284731760329036,0.035163551093929948377,0.14304399490356445312,-0.36015817387166737529,-0.052476257281316295022,0.0052509999999999995915,6.9370730616108433608e-07,0,
1676008617.4403440952,-0.88717115903078203054,-0.033183969615843050827,1.1378457785803641755,-1,0.5,1,-0.22937712112116592778,0.021829005129493650461,0.23985266160542195735,0.032611582634292375638,0.035918766767165911935,0.028706451024086209606,0.15183439850807189941,-0.35504651039820550595,0.03289937344462355584,0.005930000000000000375,3.6244689628067705556e-07,0,
1676008617.4664561749,-0.89068037481664985577,-0.033471789749972204187,1.1435304694875176867,-1,0.5,1,-0.14231145273523315709,0.041512808652335864146,0.090184110772217884744,0.029193409715226589785,0.032732218405575753961,0.027718332285671786613,0.17740976810455322266,-0.35330117776372704785,-0.013244646834774076796,0.0070130000000000001364,6.6614660824970695074e-07,0,
1676008617.4924550056,-0.89388225588236613905,-0.033789596427047340066,1.1485595539741195736,-1,0.5,1,-0.2007754585165111294,0.050905078555706778642,0.21703244369994934004,0.026438383647223315936,0.014065655215959212143,0.02741078491529344921,0.15639805793762207031,-0.3377174706129069115,0.033315928218541374095,0.0080990000000000002961,8.0273506648798065299e-07,0,
1676008617.5197339058,-0.89692649477244656975,-0.034269909896813673111,1.1537766323462612661,-1,0.5,1,-0.1225016472421791569,-0.080940374606115056411,0.19498114287508361286,0.02857378767594661792,0.028721877587856391861,0.029290818704197127409,0.14796233177185058594,-0.40915634274046469576,-0.015866700432378595675,0.01028699999999999927,4.0645311916165383082e-07,0,
1676008617.541721344,-0.90101749111496054478,-0.034248651647721971292,1.158744321459389548,-1,0.5,1,-0.099065840451806330691,0.058461424849230725354,0.063137877371732820109,0.026779962848380214208,0.031186133323654538496,0.026624068214869917731,0.17952391505241394043,-0.34339753434520625675,-0.02980093776236321379,0.0072179999999999995899,4.2085383911844020943e-07,0,
1676008617.5684509277,-0.9014664235258068592,-0.034424003414974001236,1.1594999981724478655,-1,0.5,1,-0.13467972325389432342,-0.052605530175608983257,0.22670301391749525521,0.024515115997255400304,0.020792235313975782063,0.028758286174685537828,0.14480437338352203369,-0.38961612235443576768,-0.0015632354466261920347,0.0090910000000000001225,7.2339524370690355681e-07,0,
1676008617.6038472652,-0.90610257974387620195,-0.034689693793179494918,1.1632211780091794573,-1,0.5,1,-0.0096208680409715086057,-0.0066228546342562977234,0.013409781850604041153,0.027330655902806855889,0.0361322309403840497,0.032060512182968237127,0.18051612377166748047,-0.38125495511451984454,-0.080185752722987654884,0.019363999999999999269,3.6618530252496839239e-07,0,
1676008617.6180183887,-0.90925787515346923051,-0.034564679258750688473,1.1641431878425434476,-1,0.5,1,-0.034451193799744928015,0.029976238101901697686,0.0059985564480946607091,0.029512627251647091664,0.027860763004789228237,0.028182031116886718802,0.18444146215915679932,-0.36324863120255890259,-0.059288088935400370949,0.0086160000000000003945,6.3187407627063318927e-07,0,
